iter	Passed	Remaining
1663	101410	142365
1664	101472	142304
1665	101532	142243
1666	101594	142183
1667	101657	142124
1668	101719	142066
1669	101785	142012
1670	101844	141949
1671	101905	141888
1672	101966	141826
1673	102027	141766
1674	102088	141704
1675	102151	141646
1676	102214	141588
1677	102276	141529
1678	102335	141464
1679	102396	141404
1680	102457	141343
1681	102518	141282
1682	102578	141220
1683	102640	141160
1684	102698	141096
1685	102760	141037
1686	102821	140976
1687	102882	140914
1688	102945	140856
1689	103006	140796
1690	103067	140735
1691	103130	140676
1692	103191	140615
1693	103256	140560
1694	103316	140498
1695	103374	140433
1696	103435	140372
1697	103496	140311
1698	103556	140248
1699	103615	140185
1700	103677	140126
1701	103740	140067
1702	103802	140008
1703	103864	139948
1704	103925	139888
1705	103986	139827
1706	104050	139769
1707	104113	139711
1708	104175	139652
1709	104237	139592
1710	104298	139531
1711	104359	139471
1712	104421	139411
1713	104483	139352
1714	104544	139291
1715	104604	139229
1716	104665	139167
1717	104726	139107
1718	104786	139045
1719	104848	138984
1720	104911	138926
1721	104973	138866
1722	105034	138806
1723	105096	138746
1724	105159	138688
1725	105219	138626
1726	105280	138565
1727	105343	138507
1728	105405	138447
1729	105468	138389
1730	105528	138326
1731	105589	138265
1732	105652	138207
1733	105713	138147
1734	105775	138086
1735	105836	138027
1736	105898	137966
1737	105958	137904
1738	106016	137839
1739	106079	137780
1740	106140	137720
1741	106205	137664
1742	106265	137602
1743	106327	137542
1744	106388	137481
1745	106451	137423
1746	106513	137364
1747	106574	137302
1748	106634	137240
1749	106698	137184
1750	106759	137122
1751	106820	137061
1752	106881	137000
1753	106942	136939
1754	107006	136882
1755	107068	136823
1756	107131	136764
1757	107193	136705
1758	107257	136648
1759	107319	136588
1760	107381	136528
1761	107444	136470
1762	107505	136409
1763	107567	136349
1764	107628	136288
1765	107691	136230
1766	107754	136172
1767	107815	136110
1768	107877	136051
1769	107940	135993
1770	108000	135930
1771	108061	135869
1772	108123	135810
1773	108184	135748
1774	108251	135695
1775	108314	135637
1776	108376	135576
1777	108436	135515
1778	108499	135456
1779	108560	135395
1780	108623	135337
1781	108688	135281
1782	108749	135220
1783	108810	135159
1784	108871	135098
1785	108933	135038
1786	108996	134979
1787	109059	134921
1788	109121	134861
1789	109182	134801
1790	109243	134740
1791	109304	134679
1792	109365	134618
1793	109429	134560
1794	109490	134499
1795	109551	134438
1796	109611	134376
1797	109671	134314
1798	109737	134258
1799	109798	134198
1800	109859	134136
1801	109920	134076
1802	109981	134014
1803	110043	133954
1804	110105	133895
1805	110169	133837
1806	110229	133775
1807	110292	133717
1808	110355	133658
1809	110415	133596
1810	110474	133533
1811	110534	133471
1812	110594	133409
1813	110655	133347
1814	110716	133286
1815	110776	133224
1816	110839	133166
1817	110904	133109
1818	110965	133048
1819	111028	132989
1820	111088	132927
1821	111151	132869
1822	111214	132811
1823	111276	132751
1824	111339	132692
1825	111373	132598
1826	111432	132536
1827	111496	132478
1828	111559	132420
1829	111619	132358
1830	111681	132298
1831	111745	132240
1832	111804	132177
1833	111865	132116
1834	111929	132058
1835	111991	131998
1836	112051	131936
1837	112114	131877
1838	112176	131817
1839	112235	131755
1840	112298	131696
1841	112359	131635
1842	112421	131575
1843	112480	131512
1844	112541	131451
1845	112605	131393
1846	112668	131335
1847	112731	131275
1848	112792	131215
1849	112852	131153
1850	112918	131098
1851	112983	131041
1852	113044	130980
1853	113108	130922
1854	113166	130858
1855	113228	130797
1856	113289	130736
1857	113351	130677
1858	113412	130616
1859	113473	130556
1860	113532	130492
1861	113594	130432
1862	113657	130373
1863	113721	130316
1864	113781	130254
1865	113814	130161
1866	113876	130100
1867	113909	130008
1868	113943	129916
1869	114004	129854
1870	114063	129792
1871	114125	129732
1872	114189	129675
1873	114254	129618
1874	114317	129559
1875	114377	129497
1876	114438	129436
1877	114499	129375
1878	114560	129314
1879	114623	129256
1880	114657	129165
1881	114717	129103
1882	114777	129040
1883	114836	128978
1884	114898	128917
1885	114959	128856
1886	115022	128797
1887	115083	128737
1888	115142	128674
1889	115208	128619
1890	115272	128560
1891	115332	128498
1892	115393	128439
1893	115456	128379
1894	115517	128318
1895	115578	128258
1896	115644	128202
1897	115708	128145
1898	115769	128084
1899	115831	128024
1900	115896	127967
1901	115958	127907
1902	116018	127846
1903	116080	127785
1904	116141	127725
1905	116204	127666
1906	116265	127605
1907	116327	127545
1908	116388	127484
1909	116450	127424
1910	116509	127361
1911	116570	127300
1912	116629	127237
1913	116689	127175
1914	116750	127114
1915	116811	127053
1916	116872	126993
1917	116934	126932
1918	116995	126871
1919	117054	126809
1920	117113	126746
1921	117175	126685
1922	117236	126624
1923	117300	126566
1924	117361	126506
1925	117423	126446
1926	117482	126383
1927	117540	126319
1928	117602	126259
1929	117664	126199
1930	117725	126138
1931	117788	126079
1932	117849	126019
1933	117909	125957
1934	117973	125899
1935	118034	125838
1936	118095	125777
1937	118159	125719
1938	118221	125660
1939	118283	125600
1940	118345	125539
1941	118406	125479
1942	118467	125418
1943	118527	125356
1944	118590	125297
1945	118652	125237
1946	118714	125177
1947	118779	125120
1948	118841	125061
1949	118902	124999
1950	118964	124940
1951	119027	124880
1952	119089	124820
1953	119152	124762
1954	119213	124701
1955	119276	124642
1956	119337	124581
1957	119398	124520
1958	119462	124462
1959	119524	124402
1960	119584	124341
1961	119647	124282
1962	119709	124222
1963	119770	124161
1964	119833	124102
1965	119899	124046
1966	119963	123988
1967	120024	123927
1968	120088	123869
1969	120148	123808
1970	120213	123751
1971	120275	123690
1972	120335	123628
1973	120394	123565
1974	120455	123505
1975	120517	123445
1976	120580	123385
1977	120640	123323
1978	120700	123261
1979	120760	123199
1980	120824	123141
1981	120886	123082
1982	120946	123019
1983	121007	122958
1984	121069	122899
1985	121131	122839
1986	121195	122781
1987	121256	122719
1988	121316	122658
1989	121380	122600
1990	121443	122541
1991	121505	122481
1992	121567	122420
1993	121628	122360
1994	121695	122305
1995	121755	122243
1996	121815	122181
1997	121877	122121
1998	121938	122060
1999	122002	122002
2000	122063	121941
2001	122123	121879
2002	122184	121818
2003	122246	121758
2004	122309	121699
2005	122372	121640
2006	122433	121579
2007	122495	121519
2008	122558	121460
2009	122619	121399
2010	122680	121338
2011	122742	121278
2012	122802	121216
2013	122865	121157
2014	122925	121095
2015	122987	121035
2016	123048	120973
2017	123111	120915
2018	123173	120855
2019	123235	120794
2020	123299	120737
2021	123359	120675
2022	123422	120615
2023	123482	120553
2024	123545	120494
2025	123609	120437
2026	123670	120376
2027	123731	120314
2028	123792	120254
2029	123853	120192
2030	123916	120133
2031	123977	120072
2032	124038	120012
2033	124100	119951
2034	124161	119890
2035	124223	119830
2036	124283	119769
2037	124344	119707
2038	124405	119646
2039	124467	119586
2040	124528	119525
2041	124588	119462
2042	124648	119401
2043	124707	119338
2044	124768	119277
2045	124828	119215
2046	124888	119153
2047	124953	119096
2048	125018	119039
2049	125080	118978
2050	125141	118918
2051	125202	118856
2052	125262	118795
2053	125323	118733
2054	125384	118673
2055	125445	118612
2056	125506	118550
2057	125566	118488
2058	125626	118426
2059	125693	118371
2060	125753	118309
2061	125816	118250
2062	125881	118192
2063	125943	118133
2064	126007	118075
2065	126070	118015
2066	126130	117953
2067	126193	117894
2068	126252	117831
2069	126312	117770
2070	126375	117710
2071	126436	117649
2072	126497	117588
2073	126561	117530
2074	126622	117468
2075	126682	117407
2076	126744	117346
2077	126809	117289
2078	126872	117230
2079	126934	117170
2080	126996	117110
2081	127059	117051
2082	127123	116993
2083	127186	116933
2084	127248	116873
2085	127310	116812
2086	127371	116751
2087	127434	116692
2088	127496	116633
2089	127556	116570
2090	127619	116511
2091	127682	116452
2092	127742	116390
2093	127802	116328
2094	127862	116266
2095	127923	116205
2096	127986	116146
2097	128047	116085
2098	128110	116026
2099	128177	115970
2100	128240	115910
2101	128303	115851
2102	128369	115794
2103	128435	115738
2104	128499	115680
2105	128564	115622
2106	128627	115563
2107	128688	115502
2108	128749	115440
2109	128812	115382
2110	128877	115324
2111	128941	115266
2112	129008	115210
2113	129068	115148
2114	129134	115091
2115	129201	115035
2116	129264	114976
2117	129326	114916
2118	129388	114855
2119	129450	114795
2120	129513	114736
2121	129573	114674
2122	129642	114620
2123	129704	114560
2124	129765	114498
2125	129826	114438
2126	129886	114375
2127	129947	114314
2128	130013	114257
2129	130075	114197
2130	130141	114141
2131	130203	114080
2132	130264	114019
2133	130327	113960
2134	130390	113901
2135	130453	113841
2136	130516	113782
2137	130579	113722
2138	130642	113663
2139	130706	113604
2140	130768	113544
2141	130833	113486
2142	130894	113425
2143	130956	113365
2144	131022	113308
2145	131083	113247
2146	131147	113188
2147	131208	113127
2148	131269	113066
2149	131331	113005
2150	131394	112946
2151	131458	112888
2152	131519	112827
2153	131581	112767
2154	131644	112707
2155	131711	112651
2156	131772	112589
2157	131835	112530
2158	131898	112470
2159	131958	112409
2160	132019	112348
2161	132082	112288
2162	132142	112226
2163	132203	112165
2164	132263	112102
2165	132323	112041
2166	132388	111983
2167	132449	111922
2168	132511	111861
2169	132572	111801
2170	132632	111739
2171	132693	111677
2172	132753	111615
2173	132816	111555
2174	132880	111497
2175	132940	111435
2176	133005	111377
2177	133067	111317
2178	133127	111255
2179	133186	111192
2180	133249	111132
2181	133308	111070
2182	133371	111010
2183	133431	110948
2184	133495	110889
2185	133557	110829
2186	133618	110768
2187	133680	110707
2188	133740	110646
2189	133802	110585
2190	133864	110525
2191	133929	110467
2192	133992	110407
2193	134054	110347
2194	134116	110287
2195	134176	110225
2196	134238	110165
2197	134300	110104
2198	134361	110043
2199	134424	109983
2200	134484	109921
2201	134544	109859
2202	134605	109798
2203	134666	109737
2204	134727	109675
2205	134788	109614
2206	134847	109552
2207	134911	109492
2208	134971	109431
2209	135033	109370
2210	135093	109308
2211	135154	109248
2212	135216	109187
2213	135278	109126
2214	135340	109066
2215	135401	109005
2216	135462	108943
2217	135523	108883
2218	135584	108822
2219	135647	108762
2220	135708	108700
2221	135768	108639
2222	135828	108577
2223	135889	108516
2224	135950	108454
2225	136012	108394
2226	136072	108332
2227	136135	108273
2228	136197	108212
2229	136260	108152
2230	136320	108091
2231	136383	108031
2232	136444	107970
2233	136507	107910
2234	136572	107852
2235	136632	107790
2236	136691	107727
2237	136754	107668
2238	136816	107607
2239	136879	107548
2240	136940	107487
2241	137000	107424
2242	137059	107362
2243	137121	107301
2244	137183	107241
2245	137246	107181
2246	137306	107120
2247	137368	107059
2248	137428	106997
2249	137487	106934
2250	137548	106873
2251	137608	106811
2252	137670	106751
2253	137731	106689
2254	137791	106627
2255	137851	106565
2256	137910	106503
2257	137971	106442
2258	138032	106380
2259	138094	106320
2260	138155	106259
2261	138216	106197
2262	138276	106136
2263	138338	106075
2264	138400	106015
2265	138461	105953
2266	138522	105893
2267	138587	105834
2268	138648	105773
2269	138710	105713
2270	138773	105653
2271	138837	105594
2272	138901	105535
2273	138964	105475
2274	139027	105416
2275	139088	105355
2276	139156	105299
2277	139220	105240
2278	139283	105180
2279	139344	105119
2280	139405	105058
2281	139467	104998
2282	139528	104936
2283	139587	104874
2284	139648	104812
2285	139712	104753
2286	139773	104692
2287	139834	104631
2288	139894	104569
2289	139956	104509
2290	140020	104450
2291	140083	104390
2292	140147	104331
2293	140207	104269
2294	140268	104208
2295	140332	104148
2296	140392	104087
2297	140452	104025
2298	140513	103963
2299	140576	103904
2300	140638	103843
2301	140701	103783
2302	140764	103724
2303	140829	103665
2304	140890	103604
2305	140950	103543
2306	141014	103483
2307	141077	103424
2308	141139	103363
2309	141199	103302
2310	141260	103240
2311	141320	103178
2312	141380	103116
2313	141441	103055
2314	141506	102997
2315	141567	102936
2316	141628	102875
2317	141691	102814
2318	141750	102752
2319	141812	102692
2320	141873	102630
2321	141936	102570
2322	141997	102509
2323	142056	102446
2324	142119	102387
2325	142179	102325
2326	142240	102263
2327	142300	102202
2328	142361	102140
2329	142421	102079
2330	142483	102018
2331	142544	101956
2332	142605	101896
2333	142666	101834
2334	142726	101772
2335	142788	101712
2336	142847	101650
2337	142909	101589
2338	142972	101529
2339	143033	101468
2340	143093	101406
2341	143154	101345
2342	143214	101282
2343	143277	101223
2344	143338	101162
2345	143399	101100
2346	143460	101039
2347	143521	100978
2348	143581	100916
2349	143643	100856
2350	143703	100793
2351	143764	100732
2352	143825	100671
2353	143885	100609
2354	143945	100548
2355	144007	100487
2356	144071	100428
2357	144132	100366
2358	144194	100306
2359	144255	100245
2360	144318	100185
2361	144379	100124
2362	144440	100062
2363	144503	100003
2364	144566	99943
2365	144627	99882
2366	144690	99822
2367	144754	99763
2368	144820	99705
2369	144880	99643
2370	144941	99582
2371	145002	99521
2372	145062	99459
2373	145125	99399
2374	145186	99338
2375	145247	99276
2376	145309	99216
2377	145369	99154
2378	145428	99092
2379	145490	99031
2380	145553	98971
2381	145616	98911
2382	145677	98850
2383	145739	98790
2384	145800	98728
2385	145860	98666
2386	145919	98604
2387	145980	98542
2388	146041	98482
2389	146102	98420
2390	146164	98360
2391	146225	98299
2392	146286	98237
2393	146347	98176
2394	146409	98115
2395	146473	98056
2396	146535	97996
2397	146597	97935
2398	146659	97874
2399	146717	97811
2400	146779	97751
2401	146841	97690
2402	146902	97629
2403	146962	97567
2404	147023	97505
2405	147082	97443
2406	147141	97380
2407	147200	97318
2408	147261	97257
2409	147323	97196
2410	147383	97134
2411	147445	97074
2412	147507	97013
2413	147569	96953
2414	147631	96893
2415	147694	96832
2416	147753	96770
2417	147814	96709
2418	147876	96648
2419	147939	96588
2420	148002	96528
2421	148061	96466
2422	148122	96405
2423	148183	96343
2424	148246	96283
2425	148307	96222
2426	148369	96161
2427	148430	96100
2428	148493	96041
2429	148554	95979
2430	148615	95918
2431	148675	95856
2432	148735	95794
2433	148797	95734
2434	148859	95673
2435	148920	95612
2436	148978	95549
2437	149039	95488
2438	149100	95426
2439	149160	95365
2440	149225	95306
2441	149287	95245
2442	149348	95184
2443	149410	95123
2444	149470	95061
2445	149530	95000
2446	149593	94940
2447	149654	94879
2448	149715	94817
2449	149776	94756
2450	149837	94695
2451	149901	94636
2452	149964	94576
2453	150025	94514
2454	150086	94453
2455	150148	94392
2456	150208	94331
2457	150268	94269
2458	150329	94208
2459	150390	94147
2460	150451	94085
2461	150512	94024
2462	150575	93964
2463	150636	93903
2464	150697	93841
2465	150760	93782
2466	150824	93722
2467	150885	93661
2468	150945	93599
2469	151009	93540
2470	151071	93479
2471	151131	93417
2472	151190	93355
2473	151250	93293
2474	151311	93232
2475	151371	93170
2476	151435	93111
2477	151499	93051
2478	151560	92990
2479	151623	92930
2480	151684	92869
2481	151747	92809
2482	151809	92748
2483	151869	92686
2484	151930	92625
2485	151990	92563
2486	152049	92501
2487	152110	92439
2488	152172	92379
2489	152234	92319
2490	152296	92258
2491	152356	92196
2492	152416	92134
2493	152476	92073
2494	152536	92011
2495	152595	91948
2496	152658	91888
2497	152718	91826
2498	152779	91765
2499	152842	91705
2500	152902	91643
2501	152965	91583
2502	153033	91526
2503	153094	91465
2504	153155	91404
2505	153216	91342
2506	153278	91282
2507	153339	91221
2508	153403	91161
2509	153467	91102
2510	153529	91041
2511	153597	90984
2512	153657	90922
2513	153720	90862
2514	153779	90800
2515	153843	90740
2516	153905	90680
2517	153967	90619
2518	154029	90558
2519	154090	90497
2520	154153	90437
2521	154213	90375
2522	154277	90316
2523	154338	90254
2524	154399	90193
2525	154459	90132
2526	154522	90071
2527	154586	90012
2528	154644	89949
2529	154704	89887
2530	154766	89826
2531	154826	89765
2532	154888	89704
2533	154950	89643
2534	155013	89583
2535	155073	89522
2536	155136	89461
2537	155197	89400
2538	155259	89340
2539	155321	89279
2540	155383	89218
2541	155442	89156
2542	155503	89095
2543	155564	89034
2544	155627	88973
2545	155690	88913
2546	155752	88852
2547	155812	88790
2548	155874	88730
2549	155934	88668
2550	155996	88608
2551	156057	88546
2552	156122	88487
2553	156182	88426
2554	156244	88365
2555	156307	88305
2556	156368	88243
2557	156429	88182
2558	156492	88122
2559	156555	88062
2560	156617	88001
2561	156683	87943
2562	156750	87885
2563	156817	87827
2564	156885	87770
2565	156953	87712
2566	157020	87654
2567	157085	87595
2568	157149	87536
2569	157213	87476
2570	157278	87417
2571	157345	87359
2572	157406	87298
2573	157470	87238
2574	157532	87178
2575	157596	87118
2576	157658	87057
2577	157723	86998
2578	157784	86937
2579	157847	86877
2580	157912	86818
2581	157974	86757
2582	158039	86698
2583	158105	86639
2584	158168	86579
2585	158227	86517
2586	158289	86456
2587	158349	86394
2588	158410	86333
2589	158472	86272
2590	158534	86211
2591	158594	86149
2592	158652	86087
2593	158713	86025
2594	158747	85950
2595	158808	85888
2596	158870	85828
2597	158933	85768
2598	158995	85707
2599	159031	85632
2600	159097	85573
2601	159160	85513
2602	159223	85453
2603	159284	85392
2604	159345	85331
2605	159407	85270
2606	159468	85208
2607	159529	85147
2608	159563	85072
2609	159598	84996
2610	159658	84935
2611	159693	84860
2612	159757	84800
2613	159817	84738
2614	159881	84679
2615	159943	84618
2616	160005	84557
2617	160067	84497
2618	160128	84435
2619	160190	84375
2620	160250	84313
2621	160315	84254
2622	160375	84192
2623	160436	84131
2624	160500	84071
2625	160562	84010
2626	160622	83949
2627	160682	83887
2628	160746	83828
2629	160809	83767
2630	160868	83705
2631	160928	83643
2632	160989	83582
2633	161050	83521
2634	161110	83459
2635	161172	83398
2636	161232	83337
2637	161292	83275
2638	161352	83213
2639	161415	83153
2640	161477	83092
2641	161539	83032
2642	161602	82971
2643	161665	82911
2644	161729	82851
2645	161792	82791
2646	161854	82731
2647	161916	82670
2648	161980	82610
2649	162041	82549
2650	162104	82489
2651	162166	82428
2652	162226	82366
2653	162289	82306
2654	162349	82245
2655	162413	82185
2656	162474	82123
2657	162535	82062
2658	162597	82001
2659	162656	81939
2660	162715	81877
2661	162779	81817
2662	162839	81756
2663	162902	81695
2664	162963	81634
2665	163026	81574
2666	163087	81513
2667	163147	81451
2668	163208	81390
2669	163269	81329
2670	163331	81268
2671	163392	81206
2672	163453	81145
2673	163515	81084
2674	163575	81023
2675	163636	80962
2676	163697	80900
2677	163759	80840
2678	163819	80778
2679	163880	80717
2680	163944	80657
2681	164004	80595
2682	164066	80534
2683	164126	80473
2684	164187	80412
2685	164249	80351
2686	164309	80289
2687	164370	80228
2688	164432	80167
2689	164494	80106
2690	164559	80047
2691	164620	79986
2692	164681	79925
2693	164742	79864
2694	164804	79803
2695	164866	79742
2696	164926	79680
2697	164990	79621
2698	165050	79559
2699	165113	79499
2700	165174	79438
2701	165236	79376
2702	165298	79316
2703	165357	79254
2704	165418	79192
2705	165479	79131
2706	165546	79073
2707	165609	79013
2708	165670	78951
2709	165731	78890
2710	165798	78832
2711	165859	78770
2712	165918	78708
2713	165979	78647
2714	166043	78587
2715	166104	78526
2716	166169	78467
2717	166228	78405
2718	166290	78344
2719	166350	78282
2720	166409	78220
2721	166468	78158
2722	166530	78097
2723	166591	78036
2724	166651	77974
2725	166714	77914
2726	166776	77853
2727	166838	77792
2728	166870	77717
2729	166928	77655
2730	166991	77594
2731	167051	77533
2732	167085	77459
2733	167144	77397
2734	167205	77336
2735	167264	77274
2736	167326	77213
2737	167388	77152
2738	167451	77092
2739	167487	77019
2740	167549	76958
2741	167609	76897
2742	167671	76836
2743	167731	76775
2744	167792	76714
2745	167827	76641
2746	167887	76579
2747	167949	76518
2748	168012	76458
2749	168074	76397
2750	168110	76324
2751	168169	76262
2752	168229	76201
2753	168292	76141
2754	168327	76068
2755	168388	76007
2756	168449	75945
2757	168512	75885
2758	168572	75824
2759	168632	75762
2760	168692	75700
2761	168754	75640
2762	168816	75579
2763	168876	75517
2764	168938	75457
2765	168997	75395
2766	169058	75334
2767	169119	75272
2768	169178	75210
2769	169239	75149
2770	169302	75089
2771	169365	75028
2772	169424	74967
2773	169487	74906
2774	169549	74845
2775	169612	74785
2776	169675	74725
2777	169737	74664
2778	169799	74604
2779	169861	74543
2780	169924	74483
2781	169958	74410
2782	170021	74349
2783	170082	74289
2784	170146	74229
2785	170206	74167
2786	170270	74107
2787	170305	74035
2788	170365	73973
2789	170427	73912
2790	170487	73851
2791	170551	73791
2792	170610	73729
2793	170675	73670
2794	170739	73610
2795	170801	73549
2796	170864	73489
2797	170924	73428
2798	170988	73368
2799	171053	73308
2800	171113	73247
2801	171175	73186
2802	171238	73126
2803	171302	73066
2804	171365	73006
2805	171426	72944
2806	171488	72884
2807	171551	72823
2808	171613	72763
2809	171675	72702
2810	171737	72641
2811	171798	72580
2812	171861	72520
2813	171925	72460
2814	171990	72400
2815	172050	72339
2816	172111	72278
2817	172172	72217
2818	172234	72156
2819	172300	72097
2820	172363	72036
2821	172425	71976
2822	172491	71917
2823	172528	71846
2824	172590	71785
2825	172651	71724
2826	172713	71663
2827	172774	71602
2828	172809	71530
2829	172873	71470
2830	172934	71409
2831	172996	71348
2832	173059	71288
2833	173120	71227
2834	173183	71167
2835	173244	71105
2836	173308	71046
2837	173371	70985
2838	173433	70925
2839	173494	70863
2840	173556	70803
2841	173618	70742
2842	173679	70681
2843	173739	70619
2844	173805	70560
2845	173869	70500
2846	173934	70441
2847	173997	70380
2848	174059	70320
2849	174122	70259
2850	174184	70199
2851	174245	70138
2852	174310	70078
2853	174370	70017
2854	174430	69955
2855	174496	69896
2856	174563	69837
2857	174626	69777
2858	174688	69716
2859	174749	69655
2860	174811	69594
2861	174872	69533
2862	174934	69472
2863	174996	69411
2864	175060	69352
2865	175123	69291
2866	175188	69231
2867	175250	69171
2868	175312	69110
2869	175373	69049
2870	175435	68988
2871	175497	68928
2872	175559	68867
2873	175622	68806
2874	175684	68746
2875	175748	68686
2876	175813	68626
2877	175878	68567
2878	175939	68505
2879	176004	68446
2880	176065	68385
2881	176127	68324
2882	176188	68263
2883	176251	68202
2884	176312	68141
2885	176373	68080
2886	176436	68020
2887	176496	67958
2888	176556	67896
2889	176618	67836
2890	176679	67774
2891	176740	67713
2892	176801	67652
2893	176861	67591
2894	176926	67531
2895	176988	67470
2896	177049	67409
2897	177112	67349
2898	177145	67277
2899	177180	67206
2900	177241	67145
2901	177301	67083
2902	177364	67023
2903	177425	66962
2904	177487	66901
2905	177549	66840
2906	177611	66779
2907	177645	66708
2908	177709	66648
2909	177743	66577
2910	177805	66516
2911	177864	66455
2912	177924	66393
2913	177983	66331
2914	178045	66270
2915	178106	66209
2916	178165	66147
2917	178224	66086
2918	178286	66025
2919	178347	65964
2920	178407	65902
2921	178470	65842
2922	178530	65780
2923	178590	65719
2924	178650	65657
2925	178715	65598
2926	178776	65536
2927	178835	65475
2928	178871	65405
2929	178907	65334
2930	178966	65272
2931	179026	65211
2932	179085	65149
2933	179146	65088
2934	179207	65027
2935	179266	64965
2936	179329	64905
2937	179392	64845
2938	179452	64783
2939	179514	64722
2940	179575	64661
2941	179636	64600
2942	179695	64538
2943	179758	64478
2944	179819	64417
2945	179884	64357
2946	179945	64296
2947	180005	64235
2948	180065	64173
2949	180128	64113
2950	180191	64053
2951	180254	63992
2952	180289	63922
2953	180349	63861
2954	180414	63801
2955	180474	63740
2956	180507	63669
2957	180570	63608
2958	180604	63538
2959	180668	63478
2960	180732	63417
2961	180793	63357
2962	180827	63286
2963	180889	63226
2964	180952	63165
2965	181013	63104
2966	181051	63035
2967	181114	62974
2968	181174	62913
2969	181208	62843
2970	181268	62782
2971	181328	62720
2972	181390	62659
2973	181451	62598
2974	181512	62537
2975	181572	62476
2976	181634	62416
2977	181696	62355
2978	181758	62294
2979	181821	62234
2980	181881	62172
2981	181944	62112
2982	182003	62050
2983	182063	61989
2984	182124	61928
2985	182187	61867
2986	182247	61806
2987	182306	61745
2988	182368	61684
2989	182428	61623
2990	182489	61561
2991	182551	61501
2992	182611	61439
2993	182672	61379
2994	182735	61318
2995	182795	61257
2996	182855	61196
2997	182917	61135
2998	182980	61074
2999	183039	61013
3000	183100	60952
3001	183162	60891
3002	183224	60830
3003	183287	60770
3004	183347	60709
3005	183407	60647
3006	183440	60577
3007	183501	60516
3008	183562	60455
3009	183624	60394
3010	183686	60334
3011	183749	60273
3012	183810	60212
3013	183869	60151
3014	183934	60091
3015	183994	60030
3016	184055	59969
3017	184115	59907
3018	184176	59846
3019	184235	59785
3020	184296	59724
3021	184357	59662
3022	184417	59601
3023	184482	59541
3024	184543	59481
3025	184610	59422
3026	184672	59361
3027	184735	59300
3028	184797	59240
3029	184860	59179
3030	184920	59118
3031	184984	59058
3032	185046	58997
3033	185108	58936
3034	185169	58875
3035	185228	58814
3036	185291	58753
3037	185353	58693
3038	185414	58632
3039	185480	58572
3040	185540	58511
3041	185601	58450
3042	185661	58389
3043	185723	58328
3044	185783	58267
3045	185848	58207
3046	185910	58146
3047	185971	58085
3048	186037	58025
3049	186101	57966
3050	186160	57904
3051	186221	57843
3052	186283	57782
3053	186344	57721
3054	186404	57660
3055	186469	57600
3056	186530	57539
3057	186593	57479
3058	186655	57418
3059	186714	57356
3060	186775	57295
3061	186837	57234
3062	186898	57173
3063	186965	57114
3064	187031	57055
3065	187091	56994
3066	187154	56933
3067	187215	56872
3068	187278	56812
3069	187340	56751
3070	187401	56690
3071	187463	56629
3072	187527	56569
3073	187588	56508
3074	187649	56447
3075	187712	56386
3076	187773	56325
3077	187832	56264
3078	187896	56204
3079	187958	56143
3080	188022	56083
3081	188083	56022
3082	188145	55961
3083	188205	55900
3084	188265	55838
3085	188326	55777
3086	188389	55717
3087	188450	55656
3088	188510	55594
3089	188571	55534
3090	188631	55472
3091	188691	55411
3092	188754	55350
3093	188815	55289
3094	188877	55229
3095	188937	55167
3096	189001	55107
3097	189061	55046
3098	189119	54984
3099	189182	54923
3100	189242	54862
3101	189303	54801
3102	189365	54740
3103	189426	54679
3104	189489	54619
3105	189548	54557
3106	189609	54496
3107	189672	54436
3108	189733	54375
3109	189795	54314
3110	189858	54253
3111	189919	54192
3112	189983	54132
3113	190044	54071
3114	190104	54010
3115	190165	53949
3116	190226	53888
3117	190286	53827
3118	190345	53765
3119	190406	53704
3120	190468	53643
3121	190531	53583
3122	190589	53521
3123	190651	53460
3124	190711	53399
3125	190772	53338
3126	190834	53277
3127	190896	53216
3128	190957	53155
3129	191017	53094
3130	191078	53033
3131	191142	52973
3132	191203	52911
3133	191264	52851
3134	191326	52790
3135	191387	52729
3136	191449	52668
3137	191511	52607
3138	191574	52547
3139	191636	52486
3140	191700	52426
3141	191764	52366
3142	191825	52304
3143	191887	52244
3144	191953	52184
3145	192015	52123
3146	192077	52063
3147	192139	52002
3148	192199	51940
3149	192260	51879
3150	192322	51818
3151	192381	51757
3152	192441	51696
3153	192503	51635
3154	192563	51574
3155	192626	51513
3156	192688	51452
3157	192751	51392
3158	192810	51330
3159	192871	51269
3160	192934	51209
3161	192995	51148
3162	193057	51087
3163	193118	51026
3164	193179	50965
3165	193240	50904
3166	193302	50843
3167	193363	50782
3168	193428	50722
3169	193491	50661
3170	193552	50600
3171	193618	50541
3172	193677	50479
3173	193738	50418
3174	193798	50357
3175	193860	50296
3176	193923	50235
3177	193984	50174
3178	194045	50113
3179	194105	50052
3180	194167	49991
3181	194227	49930
3182	194288	49869
3183	194351	49808
3184	194414	49748
3185	194476	49687
3186	194537	49626
3187	194596	49564
3188	194660	49504
3189	194721	49443
3190	194783	49382
3191	194844	49321
3192	194903	49259
3193	194968	49199
3194	195029	49138
3195	195091	49078
3196	195154	49017
3197	195213	48956
3198	195272	48894
3199	195334	48833
3200	195394	48772
3201	195460	48712
3202	195520	48651
3203	195583	48590
3204	195645	48529
3205	195710	48469
3206	195771	48408
3207	195834	48348
3208	195896	48287
3209	195956	48226
3210	196017	48165
3211	196080	48104
3212	196143	48043
3213	196203	47982
3214	196265	47921
3215	196327	47860
3216	196390	47800
